ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781733476,node,2,48.0,0.0,50.0,0.0
1781733476,node,0,37.7,0.0,0.0,NA
1781733476,gateway,2,76.1,100.0,0.0,0.0
1781733476,gateway,4,68.0,0.0,0.0,NA
1781733476,node,1,49.3,100.0,0.0,0.0
1781733476,node,4,48.0,50.0,50.0,0.0
1781733476,node,3,31.7,50.0,50.0,0.0
1781733476,gateway,0,73.5,50.0,25.0,0.0
1781733476,gateway,3,70.7,100.0,0.0,0.0
1781733484,node,1,51.6,66.7,33.3,0.0
1781733484,node,0,39.6,0.0,NA,0.0
1781733484,node,3,33.1,0.0,NA,0.0
1781733484,gateway,2,78.6,0.0,NA,0.0
1781733484,gateway,0,76.0,100.0,0.0,0.0
1781733485,node,2,50.4,50.0,50.0,0.0
1781733485,gateway,1,67.8,66.7,33.3,0.0
1781733485,gateway,4,70.6,100.0,0.0,0.0
1781733485,node,4,50.3,0.0,50.0,50.0
1781733485,gateway,3,73.5,66.7,33.3,0.0
1781733493,node,1,53.7,50.0,50.0,0.0
1781733493,node,4,52.4,33.3,66.7,0.0
1781733493,gateway,2,80.9,40.0,40.0,20.0
1781733493,node,0,41.6,100.0,0.0,0.0
1781733493,gateway,4,73.0,0.0,0.0,NA
1781733493,gateway,1,70.1,0.0,NA,0.0
1781733493,node,3,34.5,0.0,0.0,NA
1781733493,gateway,0,78.5,100.0,0.0,0.0
1781733493,gateway,3,75.7,0.0,NA,0.0
1781733493,node,2,52.5,100.0,0.0,0.0
1781733502,node,1,55.7,0.0,NA,0.0
1781733502,node,2,54.7,33.3,33.3,0.0
1781733502,node,4,54.6,0.0,NA,0.0
1781733502,gateway,1,72.5,0.0,NA,0.0
1781733502,gateway,2,83.2,50.0,50.0,0.0
1781733502,node,3,36.0,25.0,25.0,25.0
1781733502,node,0,43.5,33.3,33.3,33.3
1781733502,gateway,0,81.0,66.7,33.3,0.0
1781733502,gateway,4,75.3,100.0,0.0,0.0
1781733502,gateway,3,78.2,100.0,0.0,0.0
1781733510,node,2,56.8,0.0,0.0,0.0
1781733510,node,1,57.6,66.7,0.0,0.0
1781733510,gateway,2,85.3,50.0,50.0,0.0
1781733510,gateway,1,74.6,33.3,66.7,0.0
1781733510,gateway,3,80.3,33.3,33.3,0.0
1781733510,gateway,0,83.3,50.0,50.0,0.0
1781733510,node,0,45.1,100.0,0.0,0.0
1781733510,gateway,4,77.5,50.0,50.0,0.0
1781733510,node,4,56.7,50.0,50.0,0.0
1781733510,node,3,37.4,50.0,50.0,0.0
1781733519,node,0,46.7,100.0,0.0,0.0
1781733519,node,4,58.6,0.0,66.7,0.0
