ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781735831,gateway,2,156,66.7,33.3,0.0
1781735831,gateway,1,151,33.3,0.0,33.3
1781735831,gateway,0,167,0.0,0.0,NA
1781735831,node,1,272,16.7,66.7,0.0
1781735831,node,4,282,33.3,66.7,0.0
1781735831,node,3,301,0.0,50.0,0.0
1781735831,node,0,297,25.0,62.5,0.0
1781735839,gateway,3,163,20.0,80.0,0.0
1781735839,gateway,2,153,50.0,25.0,25.0
1781735839,gateway,1,149,0.0,33.3,33.3
1781735839,gateway,4,308,0.0,50.0,50.0
1781735839,gateway,0,167,0.0,NA,0.0
1781735839,node,3,304,0.0,NA,0.0
1781735839,node,4,285,0.0,NA,0.0
1781735839,node,0,300,0.0,NA,0.0
1781735839,node,1,275,50.0,50.0,0.0
1781735839,node,2,264,0.0,NA,0.0
1781735847,gateway,1,149,50.0,50.0,0.0
1781735847,gateway,3,162,0.0,50.0,50.0
1781735847,gateway,2,152,28.6,71.4,0.0
1781735847,node,0,302,0.0,87.5,0.0
1781735847,gateway,0,172,66.7,33.3,0.0
1781735847,gateway,4,310,0.0,NA,0.0
1781735847,node,2,267,30.0,50.0,10.0
1781735847,node,4,288,0.0,NA,0.0
1781735847,node,1,278,0.0,NA,0.0
1781735847,node,3,306,20.0,80.0,0.0
1781735855,gateway,4,312,33.3,66.7,0.0
1781735855,node,3,308,11.1,77.8,0.0
1781735855,gateway,0,177,0.0,NA,0.0
1781735855,gateway,1,151,0.0,NA,0.0
1781735855,gateway,3,166,33.3,66.7,0.0
1781735855,node,1,281,0.0,NA,0.0
1781735855,node,0,305,25.0,75.0,0.0
1781735855,gateway,2,157,12.5,87.5,0.0
1781735856,node,4,291,0.0,66.7,0.0
1781735856,node,2,270,28.6,71.4,0.0
1781735864,gateway,4,314,40.0,60.0,0.0
1781735864,gateway,2,162,0.0,NA,0.0
1781735864,node,0,307,37.5,50.0,0.0
1781735864,gateway,1,153,0.0,66.7,33.3
1781735864,node,1,284,0.0,NA,0.0
1781735864,gateway,0,182,0.0,NA,0.0
1781735864,node,4,293,50.0,25.0,0.0
1781735864,gateway,3,172,16.7,83.3,0.0
1781735864,node,3,311,0.0,NA,0.0
1781735864,node,2,273,0.0,NA,0.0
1781735872,node,4,296,57.1,28.6,0.0
1781735872,gateway,4,316,50.0,50.0,0.0
1781735872,node,1,287,0.0,NA,0.0
1781735872,node,3,312,14.3,85.7,0.0
1781735872,gateway,1,158,33.3,66.7,0.0
1781735872,gateway,2,168,0.0,NA,0.0
1781735872,gateway,0,187,0.0,NA,0.0
1781735872,node,0,309,0.0,71.4,0.0
1781735872,gateway,3,178,20.0,80.0,0.0
1781735872,node,2,276,0.0,83.3,0.0
1781735880,gateway,1,162,0.0,NA,0.0
1781735880,node,1,289,25.0,75.0,0.0
1781735881,node,3,314,0.0,NA,0.0
1781735881,node,2,279,0.0,NA,0.0
1781735881,gateway,0,191,50.0,50.0,0.0
1781735881,gateway,4,318,25.0,75.0,0.0
1781735881,gateway,2,173,33.3,66.7,0.0
1781735881,node,0,311,9.1,81.8,0.0
1781735881,gateway,3,183,0.0,NA,0.0
1781735881,node,4,298,50.0,50.0,0.0
1781735888,gateway,2,178,50.0,25.0,25.0
1781735888,gateway,4,320,57.1,28.6,0.0
1781735888,gateway,3,188,40.0,40.0,0.0
1781735888,gateway,1,168,66.7,33.3,0.0
1781735888,node,2,281,16.7,50.0,0.0
1781735888,gateway,0,196,14.3,85.7,0.0
1781735889,node,0,313,0.0,NA,0.0
1781735889,node,3,316,0.0,NA,0.0
1781735889,node,4,300,28.6,71.4,0.0
1781735889,node,1,292,25.0,50.0,0.0
1781735897,gateway,1,171,33.3,33.3,33.3
1781735897,gateway,2,181,50.0,0.0,50.0
1781735897,gateway,4,321,0.0,0.0,50.0
1781735897,gateway,3,191,25.0,50.0,25.0
1781735897,gateway,0,199,66.7,33.3,0.0
1781735897,node,4,302,16.7,83.3,0.0
1781735897,node,2,284,0.0,NA,0.0
1781735898,node,1,294,16.7,83.3,0.0
1781735898,node,3,318,25.0,75.0,0.0
1781735898,node,0,315,16.7,83.3,0.0
1781735905,gateway,2,184,33.3,33.3,33.3
1781735905,gateway,3,194,42.9,42.9,0.0
1781735905,gateway,0,201,50.0,50.0,0.0
1781735906,gateway,4,321,0.0,NA,0.0
1781735906,gateway,1,175,0.0,50.0,50.0
1781735906,node,2,286,0.0,NA,0.0
1781735906,node,0,317,0.0,NA,0.0
1781735906,node,4,305,6.2,87.5,0.0
1781735906,node,3,320,0.0,83.3,0.0
1781735906,node,1,296,0.0,NA,0.0
1781735913,gateway,2,187,100.0,0.0,0.0
1781735914,gateway,0,204,60.0,40.0,0.0
1781735914,gateway,4,322,55.6,33.3,0.0
1781735914,gateway,1,179,50.0,0.0,50.0
1781735914,gateway,3,197,33.3,66.7,0.0
1781735914,node,0,319,25.0,75.0,0.0
1781735914,node,2,289,40.0,60.0,0.0
1781735914,node,1,298,22.2,66.7,0.0
1781735915,node,4,307,12.5,87.5,0.0
1781735915,node,3,321,0.0,NA,0.0
1781735922,gateway,1,182,0.0,NA,0.0
1781735922,gateway,4,322,80.0,20.0,0.0
1781735923,gateway,2,190,20.0,80.0,0.0
1781735923,node,1,300,0.0,NA,0.0
1781735923,gateway,0,206,50.0,50.0,0.0
1781735923,gateway,3,200,100.0,0.0,0.0
1781735923,node,2,291,0.0,NA,0.0
1781735923,node,0,320,0.0,88.9,0.0
1781735923,node,4,309,0.0,NA,0.0
1781735923,node,3,323,12.5,87.5,0.0
1781735931,gateway,1,184,50.0,50.0,0.0
1781735931,gateway,0,209,50.0,50.0,0.0
1781735931,gateway,3,202,33.3,33.3,33.3
1781735932,gateway,2,191,50.0,25.0,25.0
1781735932,gateway,4,322,20.0,60.0,0.0
1781735932,node,1,303,0.0,NA,0.0
1781735932,node,2,293,0.0,NA,0.0
1781735932,node,4,310,0.0,NA,0.0
1781735932,node,3,325,0.0,NA,0.0
1781735932,node,0,322,0.0,NA,0.0
1781735939,node,2,295,12.5,87.5,0.0
1781735940,gateway,4,322,80.0,20.0,0.0
1781735940,gateway,2,193,50.0,25.0,25.0
1781735940,gateway,0,209,0.0,NA,0.0
1781735940,gateway,3,204,50.0,50.0,0.0
1781735940,gateway,1,186,33.3,66.7,0.0
1781735940,node,1,304,25.0,62.5,0.0
1781735940,node,4,312,20.0,80.0,0.0
1781735941,node,0,324,0.0,NA,0.0
1781735941,node,3,326,0.0,NA,0.0
1781735948,gateway,1,188,0.0,0.0,NA
1781735948,gateway,4,320,0.0,33.3,66.7
1781735948,node,2,297,0.0,0.0,NA
1781735948,gateway,2,194,0.0,0.0,NA
1781735948,gateway,3,204,0.0,50.0,50.0
1781735949,node,4,313,60.0,0.0,20.0
1781735949,gateway,0,208,0.0,0.0,NA
1781735949,node,0,325,0.0,NA,0.0
1781735949,node,1,306,33.3,0.0,66.7
1781735949,node,3,327,14.3,85.7,0.0
1781735956,gateway,4,315,0.0,33.3,66.7
1781735957,gateway,2,190,0.0,50.0,50.0
1781735957,gateway,0,204,0.0,50.0,50.0
1781735957,node,1,301,0.0,0.0,NA
1781735957,node,2,292,33.3,0.0,33.3
1781735957,gateway,1,184,25.0,0.0,50.0
1781735957,node,0,325,14.3,28.6,14.3
1781735957,gateway,3,200,0.0,0.0,NA
1781735957,node,4,308,0.0,33.3,66.7
1781735957,node,3,327,0.0,0.0,NA
